model,estimator,theta,path_index,levels,maximum_depth,physical_depth_budget,trials,bias,median_absolute_error,rmse,q90_absolute_error,branch_failure_rate,tail_rmse_slope,tail_rmse_slope_r_squared
gate,global_mle_anchored,0.173,0,3,7,2816,512,0.000962627234200597,0.005689306273216191,0.008576337514847657,0.01420222947394791,0.0,-0.22174423723799155,0.20358839352560731
gate,global_mle_anchored,0.173,0,4,15,6656,512,0.00046176109345946736,0.002674234236120121,0.006896489368657538,0.0067056368639016005,0.00390625,-0.22174423723799155,0.20358839352560731
gate,global_mle_anchored,0.173,0,5,31,14592,512,0.0008430937762337054,0.0015936778970020854,0.00696186881953865,0.0038636060066802075,0.009765625,-0.22174423723799155,0.20358839352560731
gate,global_mle_anchored,0.173,0,6,63,30720,512,4.618981081982998e-05,0.00168820287297608,0.0036455875539086325,0.004403353586120123,0.001953125,-0.22174423723799155,0.20358839352560731
gate,global_mle_anchored,0.173,0,7,127,63232,512,0.0008749880790719922,0.0021385052158881257,0.007521513183615158,0.004481817289047157,0.013671875,-0.22174423723799155,0.20358839352560731
gate,global_mle_anchored,0.173,0,8,255,128512,512,0.00015669170151266787,0.0021808820684969255,0.00444039314530722,0.003981649075989017,0.0859375,-0.22174423723799155,0.20358839352560731
gate,global_mle_anchored,0.173,0,9,511,259328,512,4.0663050143607826e-05,0.0020203057808785424,0.0025535220005217813,0.004127802106311282,0.494140625,-0.22174423723799155,0.20358839352560731
gate,global_mle_anchored,0.173,1,3,7,2816,512,0.0008275725985222304,0.004998618909075714,0.007688984061368014,0.012686845711722558,0.0,-0.10359489795718885,0.08767840886212808
gate,global_mle_anchored,0.173,1,4,15,6656,512,0.00016092732266564935,0.002656711724421071,0.004235425509348801,0.006752091453960935,0.0,-0.10359489795718885,0.08767840886212808
gate,global_mle_anchored,0.173,1,5,31,14592,512,0.00017838251688023776,0.0015770994485067719,0.004691914084323504,0.003944072269115996,0.00390625,-0.10359489795718885,0.08767840886212808
gate,global_mle_anchored,0.173,1,6,63,30720,512,0.00021728777772281327,0.0017330173237097013,0.003808430119828479,0.004227652277582349,0.001953125,-0.10359489795718885,0.08767840886212808
gate,global_mle_anchored,0.173,1,7,127,63232,512,0.0005471817838923199,0.0020290797919636228,0.0071217596799950204,0.004520866070289338,0.01171875,-0.10359489795718885,0.08767840886212808
gate,global_mle_anchored,0.173,1,8,255,128512,512,0.0002545996809599216,0.0021935373850539425,0.0037746288111157656,0.00405690622492293,0.09765625,-0.10359489795718885,0.08767840886212808
gate,global_mle_anchored,0.173,1,9,511,259328,512,0.00014299874016684977,0.0019648368527835774,0.00366863980743959,0.004148482894232047,0.47265625,-0.10359489795718885,0.08767840886212808
gate,global_mle_anchored,0.173,2,3,7,2816,512,0.0010512644705243934,0.005060120884016514,0.0080962320206668,0.013333051391161517,0.0,-0.08204324295532846,0.04715306368980521
gate,global_mle_anchored,0.173,2,4,15,6656,512,0.0004525914907710371,0.002707321820195896,0.004903902657281232,0.006082918607764371,0.0,-0.08204324295532846,0.04715306368980521
gate,global_mle_anchored,0.173,2,5,31,14592,512,9.858430461995304e-05,0.001462881058819171,0.004606177101667544,0.003679724166947703,0.00390625,-0.08204324295532846,0.04715306368980521
gate,global_mle_anchored,0.173,2,6,63,30720,512,-8.659355746876152e-05,0.001787052942728587,0.0026881499129889712,0.004565540058572838,0.0,-0.08204324295532846,0.04715306368980521
gate,global_mle_anchored,0.173,2,7,127,63232,512,0.0005289834952603156,0.0021923788754214524,0.005517198565836273,0.004509031696345956,0.005859375,-0.08204324295532846,0.04715306368980521
gate,global_mle_anchored,0.173,2,8,255,128512,512,-2.900640930947329e-06,0.0024569472809022747,0.0028587329096495034,0.004344385523302398,0.125,-0.08204324295532846,0.04715306368980521
gate,global_mle_anchored,0.173,2,9,511,259328,512,-0.00016515554488213957,0.0020611647412071554,0.0027443687773125395,0.0044549010242152355,0.501953125,-0.08204324295532846,0.04715306368980521
gate,global_mle_anchored,0.231,0,3,7,2816,512,-0.0034802088895431182,0.009939024133539434,0.015411835697490994,0.02618194596299583,0.0,-0.07557747947954321,0.050447268286290314
gate,global_mle_anchored,0.231,0,4,15,6656,512,-0.005547024770187758,0.005455658635460978,0.014209664544225594,0.029653877876661846,0.0,-0.07557747947954321,0.050447268286290314
gate,global_mle_anchored,0.231,0,5,31,14592,512,-0.00044454454004164146,0.0018577846348670352,0.00625789693077789,0.005129752621622456,0.01171875,-0.07557747947954321,0.050447268286290314
gate,global_mle_anchored,0.231,0,6,63,30720,512,-0.00039035810937584903,0.0014062473314690876,0.005499122527903479,0.003752964708402066,0.01171875,-0.07557747947954321,0.050447268286290314
gate,global_mle_anchored,0.231,0,7,127,63232,512,-0.0017072989592704368,0.0013236435002283303,0.009119952206341285,0.003594737294488617,0.03125,-0.07557747947954321,0.050447268286290314
gate,global_mle_anchored,0.231,0,8,255,128512,512,-0.0004011307950414489,0.0010261203875569502,0.004354455953714336,0.002907386830105835,0.068359375,-0.07557747947954321,0.050447268286290314
gate,global_mle_anchored,0.231,0,9,511,259328,512,-0.0007215147937648658,0.001477254820249796,0.005872975616367127,0.0031423426896321645,0.24609375,-0.07557747947954321,0.050447268286290314
gate,global_mle_anchored,0.231,1,3,7,2816,512,-0.002999780939541813,0.009867025823198788,0.014834683384577128,0.025171936914334284,0.0,-0.24900621944515786,0.8644241328534701
gate,global_mle_anchored,0.231,1,4,15,6656,512,-0.006024785262675886,0.0048912847065088055,0.015217938011668857,0.03445304108393756,0.0,-0.24900621944515786,0.8644241328534701
gate,global_mle_anchored,0.231,1,5,31,14592,512,-0.0004431576968370321,0.00182704306074305,0.005567377202871386,0.004380702677575189,0.009765625,-0.24900621944515786,0.8644241328534701
gate,global_mle_anchored,0.231,1,6,63,30720,512,-0.001134002966250297,0.0013749491505809647,0.008142041390655885,0.003767499956482472,0.0234375,-0.24900621944515786,0.8644241328534701
gate,global_mle_anchored,0.231,1,7,127,63232,512,-0.0014905530529289168,0.0014032046775773188,0.008369966032550965,0.0037155559916293157,0.02734375,-0.24900621944515786,0.8644241328534701
gate,global_mle_anchored,0.231,1,8,255,128512,512,-0.0008514567072961665,0.0010272007115436355,0.006255481703987668,0.00341853366387123,0.08203125,-0.24900621944515786,0.8644241328534701
gate,global_mle_anchored,0.231,1,9,511,259328,512,-0.0005056944894870907,0.0013371981693786616,0.0049666279136975485,0.0030180053734712477,0.236328125,-0.24900621944515786,0.8644241328534701
gate,global_mle_anchored,0.231,2,3,7,2816,512,-0.0025320173882230346,0.009634107325564925,0.014325673490972593,0.023825700425868405,0.0,-0.25629530110481163,0.7820951032727682
gate,global_mle_anchored,0.231,2,4,15,6656,512,-0.006411895364557524,0.004548959832338884,0.01575815635270936,0.035919688461020734,0.0,-0.25629530110481163,0.7820951032727682
gate,global_mle_anchored,0.231,2,5,31,14592,512,-0.0003397953684056987,0.0015520112676201403,0.005338763848311299,0.004587149051960457,0.0078125,-0.25629530110481163,0.7820951032727682
gate,global_mle_anchored,0.231,2,6,63,30720,512,-0.0014348719324536185,0.0014928209214537524,0.008873870846777118,0.0037802003847089514,0.029296875,-0.25629530110481163,0.7820951032727682
gate,global_mle_anchored,0.231,2,7,127,63232,512,-0.001110179431779268,0.0014257531443149646,0.0074348018743252055,0.003333410170161974,0.01953125,-0.25629530110481163,0.7820951032727682
gate,global_mle_anchored,0.231,2,8,255,128512,512,-0.0007041675911469147,0.0010272007115436355,0.004975876652773796,0.0047375859103817525,0.111328125,-0.25629530110481163,0.7820951032727682
gate,global_mle_anchored,0.231,2,9,511,259328,512,-0.0005835242022871889,0.001475751352302171,0.005533143938949041,0.003819569896183023,0.275390625,-0.25629530110481163,0.7820951032727682
gate,global_mle_anchored,0.317,0,3,7,2816,512,-5.8570774194521835e-05,0.00440714856466079,0.006941999115985296,0.011387582435356302,0.0,-0.08719937668518639,0.46674505851644066
gate,global_mle_anchored,0.317,0,4,15,6656,512,-0.0001060819090467624,0.004601359723874293,0.0075613803090760975,0.01256022815732739,0.0,-0.08719937668518639,0.46674505851644066
gate,global_mle_anchored,0.317,0,5,31,14592,512,-0.00046487494252672734,0.0023907199040256455,0.004994099667012336,0.006404901279897919,0.0,-0.08719937668518639,0.46674505851644066
gate,global_mle_anchored,0.317,0,6,63,30720,512,-0.00036705355620314517,0.001934509646398408,0.0027290909549878644,0.004546088925925501,0.0,-0.08719937668518639,0.46674505851644066
gate,global_mle_anchored,0.317,0,7,127,63232,512,-0.0001820268605121078,0.0013157837848753462,0.0028710947335313717,0.0036110416304303452,0.017578125,-0.08719937668518639,0.46674505851644066
gate,global_mle_anchored,0.317,0,8,255,128512,512,-0.00010928377461028038,0.0011410610542892385,0.002822864281957331,0.0048940701006824905,0.125,-0.08719937668518639,0.46674505851644066
gate,global_mle_anchored,0.317,0,9,511,259328,512,-5.221389848431013e-05,0.001406226779529729,0.002229300043755681,0.0037170675751140303,0.255859375,-0.08719937668518639,0.46674505851644066
gate,global_mle_anchored,0.317,1,3,7,2816,512,-9.49197555427661e-06,0.004661869399967822,0.006908899000063398,0.01164775964831617,0.0,-0.042402939645175386,0.03475229059017848
gate,global_mle_anchored,0.317,1,4,15,6656,512,-0.0007093672802532258,0.004806047884831216,0.007429121403611195,0.012969738820991101,0.0,-0.042402939645175386,0.03475229059017848
gate,global_mle_anchored,0.317,1,5,31,14592,512,-0.0009336910991444847,0.0024419682727063463,0.00519136713736043,0.0062964817128711515,0.0,-0.042402939645175386,0.03475229059017848
gate,global_mle_anchored,0.317,1,6,63,30720,512,4.451239410568908e-05,0.0017163057171049323,0.0028756614944053208,0.004158133252996783,0.001953125,-0.042402939645175386,0.03475229059017848
gate,global_mle_anchored,0.317,1,7,127,63232,512,-0.0005061071089146885,0.0014420213416711514,0.00447137591352171,0.004198548821401545,0.033203125,-0.042402939645175386,0.03475229059017848
gate,global_mle_anchored,0.317,1,8,255,128512,512,1.7360101118024662e-05,0.0010955562765687932,0.003024712564174076,0.0048940701006824905,0.13671875,-0.042402939645175386,0.03475229059017848
gate,global_mle_anchored,0.317,1,9,511,259328,512,0.0001324987560714086,0.001406226779529729,0.0029553684257001304,0.004028936290748789,0.291015625,-0.042402939645175386,0.03475229059017848
gate,global_mle_anchored,0.317,2,3,7,2816,512,-0.00033715499220815515,0.004647898778370546,0.006803586547622838,0.010978922288032307,0.0,0.09809570626640997,0.3220843749731731
gate,global_mle_anchored,0.317,2,4,15,6656,512,-0.00019533047043307494,0.004863280506376466,0.007338965331342602,0.011936168840366758,0.0,0.09809570626640997,0.3220843749731731
gate,global_mle_anchored,0.317,2,5,31,14592,512,-0.001019983774876776,0.002548178465081735,0.005354324897800091,0.006503713918950505,0.0,0.09809570626640997,0.3220843749731731
gate,global_mle_anchored,0.317,2,6,63,30720,512,-0.0001129566930556658,0.001490756284026784,0.0022444353211860026,0.0035650193645793086,0.0,0.09809570626640997,0.3220843749731731
gate,global_mle_anchored,0.317,2,7,127,63232,512,-0.00015934390745858673,0.0012531733216375185,0.003256692731559887,0.0035953809628816794,0.029296875,0.09809570626640997,0.3220843749731731
gate,global_mle_anchored,0.317,2,8,255,128512,512,0.0001613771508418016,0.001059606051464157,0.002788338952550652,0.0048940701006824905,0.134765625,0.09809570626640997,0.3220843749731731
gate,global_mle_anchored,0.317,2,9,511,259328,512,3.1300220183660965e-05,0.0015184134389583104,0.002977382496296704,0.0047417040494131535,0.33984375,0.09809570626640997,0.3220843749731731
gate,global_mle_oracle,0.173,0,3,7,1408,512,0.00021801870004758972,0.004821974302435292,0.007270788725700808,0.012150586729043455,0.0,-0.5038850389319477,0.5999284626632961
gate,global_mle_oracle,0.173,0,4,15,3328,512,0.00023048168583461592,0.002546551773326633,0.003948786126691306,0.006567003221563317,0.0,-0.5038850389319477,0.5999284626632961
gate,global_mle_oracle,0.173,0,5,31,7296,512,-0.00019892996156137266,0.001510660359729396,0.0022543863403029236,0.003666595970380943,0.0,-0.5038850389319477,0.5999284626632961
