reduction_index,source,graph6,reduced_graph6,n,leaf,neighbour,coverage,total_time,screen_steps,original_success,reduced_success,absolute_difference
474,atlas,FyVI?,D`c,7,6,1,1.0,10.0,120,0.3209740447851182,0.5114693133121097,0.19049526852699145
110,atlas,E~|?,C~,6,5,1,1.0,10.0,120,0.7726095979321772,0.9627696029289098,0.19016000499673258
435,atlas,FJyG_,DNc,7,6,3,1.0,5.0,120,0.7429460836058266,0.932937052509635,0.1899909689038084
530,atlas,Fn{`?,D~?,7,5,2,1.0,10.0,120,0.6199674300176246,0.8098865285985866,0.189919098580962
531,atlas,Fn{`?,D~?,7,6,2,1.0,10.0,120,0.6199674300176246,0.8098865285985866,0.189919098580962
636,unit_disk,G~aoN_,EzF_,8,4,0,1.0,10.0,120,0.6996541269344564,0.8895195682035855,0.18986544126912908
254,atlas,FjKGO,DxG,7,0,1,1.0,10.0,120,0.3442638465125615,0.533862163692739,0.1895983171801775
88,atlas,Exd?,Cl,6,5,1,1.0,5.0,120,0.6268860719004725,0.8162416695660463,0.18935559766557375
301,atlas,FjCHO,Dhg,7,0,1,1.0,10.0,120,0.31498974089363135,0.5043028756125116,0.18931313471888028
517,atlas,F^MGG,D^K,7,6,5,1.0,5.0,120,0.4684441839880684,0.6576308612743248,0.18918667728625638
532,atlas,Fn{c?,D~_,7,5,2,1.0,10.0,120,0.48756219341791796,0.6759756240795742,0.18841343066165628
533,atlas,Fn{c?,D~O,7,6,0,1.0,10.0,120,0.48756219341791796,0.6759756240795731,0.18841343066165517
679,unit_disk,H`QpiKq,FN[ZO,9,4,1,1.0,5.0,120,0.5083887122243325,0.6964720561723456,0.18808334394801318
584,atlas,Fn}GO,Dn_,7,6,4,1.0,10.0,120,0.6114013087960906,0.7991646704340479,0.18776336163795737
590,atlas,F~wWO,D~C,7,6,4,1.0,10.0,120,0.48848130968321607,0.6759756240795741,0.18749431439635805
322,atlas,FSYK_,Dsg,7,1,4,1.0,5.0,120,0.6777421196645248,0.8643296926881476,0.18658757302362283
606,atlas,Fp~o_,Dvw,7,6,3,1.0,10.0,120,0.5198533278675184,0.7058580496123528,0.1860047217448344
64,atlas,EQKo,Ci,6,0,2,1.0,5.0,120,0.6082471026476077,0.794169324090696,0.18592222144308823
65,atlas,EQKo,Ci,6,1,3,1.0,5.0,120,0.6082471026476077,0.794169324090696,0.18592222144308823
360,atlas,FjuA?,D|_,7,5,0,1.0,5.0,120,0.4382563977437593,0.6240979723390873,0.18584157459532796
407,atlas,FhMgO,Dhg,7,6,4,1.0,10.0,120,0.31859052563304335,0.5043028756125116,0.18571234997946828
771,unit_disk,KOCI?Eo?sfgY,IOOL_Y^RO,12,5,4,1.0,5.0,120,0.34298274974312914,0.5285020018302213,0.1855192520870922
386,atlas,Fv`_G,D]C,7,4,0,1.0,10.0,120,0.31932110029286714,0.5043028756125115,0.18498177531964438
260,atlas,FH?NW,D@{,7,3,2,1.0,5.0,120,0.6794747947707954,0.8643296926881474,0.184854897917352
225,atlas,Fk_`G,DaS,7,3,0,1.0,5.0,120,0.6715663543921502,0.8561218836120412,0.18455552921989105
226,atlas,Fk_`G,DaS,7,4,0,1.0,5.0,120,0.6715663543921502,0.8561218836120412,0.18455552921989105
681,unit_disk,HB?qa}K,FWYdw,9,0,8,1.0,5.0,120,0.6174864340746343,0.8018184297267242,0.1843319956520899
213,atlas,FhD@G,Dgc,7,0,1,1.0,5.0,120,0.32419995998909196,0.508121826018677,0.183921866029585
577,atlas,F?\~_,DF{,7,0,6,1.0,5.0,120,0.4739936113459275,0.657630861274325,0.18363724992839753
434,atlas,FhdY?,DLK,7,6,1,1.0,5.0,120,0.4415771991079413,0.6251365048081504,0.18355930570020912
83,atlas,EtoO,Cu,6,5,3,1.0,5.0,120,0.6917952004805165,0.8749708955141827,0.18317569503366626
118,atlas,FhG`?,D_?,7,3,2,1.0,10.0,120,0.38284442194563384,0.5657083253722244,0.18286390342659053
119,atlas,FhG`?,D_?,7,4,2,1.0,10.0,120,0.38284442194563384,0.5657083253722244,0.18286390342659053
120,atlas,FhG`?,D_?,7,5,2,1.0,10.0,120,0.38284442194563384,0.5657083253722244,0.18286390342659053
121,atlas,FhG`?,D_?,7,6,2,1.0,10.0,120,0.38284442194563384,0.5657083253722244,0.18286390342659053
454,atlas,FZSw_,DzO,7,0,2,1.0,5.0,120,0.44128633174598625,0.6240979723390879,0.18281164059310168
223,atlas,FXAGg,DDS,7,1,2,1.0,10.0,120,0.3332837112637881,0.5157443594477862,0.1824606481839981
224,atlas,FXAGg,DXC,7,4,5,1.0,10.0,120,0.3332837112637881,0.5157443594477862,0.1824606481839981
780,unit_disk,KOkWwUgnywV},IfKwmb~~w,12,1,10,1.0,10.0,120,0.369793803402892,0.5520140840635793,0.18222028066068735
628,atlas,Fz~{?,D~{,7,6,0,0.8333333333333334,10.0,120,0.7188550066078702,0.9007462754746662,0.18189126886679607
563,atlas,FhfwG,Dhc,7,6,5,1.0,10.0,120,0.5819720140953261,0.7633954027225963,0.18142338862727025
206,atlas,FMoa?,DSO,7,6,1,1.0,5.0,120,0.5761966007368602,0.7573810758104078,0.18118447507354762
50,atlas,EC{O,CP,6,1,4,1.0,10.0,120,0.3178193582637222,0.49895558787881633,0.18113622961509412
51,atlas,EC{O,CP,6,2,4,1.0,10.0,120,0.3178193582637222,0.49895558787881633,0.18113622961509412
578,atlas,F~|A?,D~?,7,5,1,1.0,10.0,120,0.628902000226109,0.8098865285985866,0.18098452837247758
579,atlas,F~|A?,D~?,7,6,1,1.0,10.0,120,0.628902000226109,0.8098865285985866,0.18098452837247758
71,atlas,EB{G,CW,6,0,4,1.0,10.0,120,0.31885638553949064,0.4989555878788165,0.18009920233932586
72,atlas,EB{G,CB,6,5,4,1.0,10.0,120,0.31885638553949064,0.498955587878816,0.18009920233932536
395,atlas,Fxec?,DhO,7,6,0,1.0,10.0,120,0.33586764862002716,0.5157443594477861,0.1798767108277589
344,atlas,FzW`?,Di?,7,5,2,1.0,10.0,120,0.25405079954939763,0.43313300735344096,0.17908220780404333
345,atlas,FzW`?,Di?,7,6,2,1.0,10.0,120,0.25405079954939763,0.43313300735344096,0.17908220780404333
85,atlas,EXSg,CX,6,0,2,1.0,5.0,120,0.6151761506122374,0.794169324090696,0.17899317347845856
773,unit_disk,K_oSOhPab@A?,IeAOQESWO,12,11,3,1.0,10.0,120,0.32124699454075534,0.5001460796958876,0.1788990851551323
570,atlas,FzNGG,DzK,7,6,5,1.0,5.0,120,0.6732878139647059,0.8520827327036457,0.1787949187389397
427,atlas,FJyK?,D}C,7,6,0,1.0,5.0,120,0.7246348023149438,0.9033659338768653,0.17873113156192144
512,atlas,FlMk?,DjS,7,6,0,1.0,5.0,120,0.44550783859720205,0.6240979723390876,0.17859013374188554
441,atlas,FhUk?,DlS,7,6,0,1.0,5.0,120,0.39344607843192364,0.5719295896887242,0.17848351125680056
351,atlas,Fjt?O,DjO,7,6,4,1.0,10.0,120,0.35544017712304465,0.533862163692739,0.17842198656969432
775,unit_disk,K~{esVw?oC?I,I~}^_WG@O,12,5,2,1.0,10.0,120,0.4462185526004788,0.624609517337152,0.17839096473667315
439,atlas,FhNK?,Djc,7,6,0,1.0,5.0,120,0.740889155642606,0.9190406857648665,0.17815153012226048
70,atlas,Ehd?,CL,6,5,1,1.0,5.0,120,0.7913515977221952,0.9693177125537372,0.177966114831542
497,atlas,FlMh?,Dpc,7,6,2,1.0,10.0,120,0.3263736394697545,0.5043028756125121,0.17792923614275757
558,atlas,Fxv_O,Dxw,7,6,4,1.0,10.0,120,0.49808060887958083,0.675975624079572,0.17789501519999118
313,atlas,FxOY?,DgK,7,6,1,1.0,10.0,120,0.3337508412982706,0.5114693133121094,0.17771847201383884
438,atlas,Fhf_O,Dhw,7,6,4,1.0,5.0,120,0.7257825663856278,0.9033659338768651,0.17758336749123738
485,atlas,F^MG_,DXc,7,6,3,1.0,10.0,120,0.32679275802345426,0.5043028756125119,0.1775101175890576
125,atlas,FiO`?,Di?,7,5,2,1.0,10.0,120,0.2558866549140139,0.43313300735344096,0.17724635243942705
126,atlas,FiO`?,Di?,7,6,2,1.0,10.0,120,0.2558866549140139,0.43313300735344096,0.17724635243942705
58,atlas,E]a?,Co,6,4,0,1.0,5.0,120,0.5640850743944711,0.7412195989702152,0.17713452457574408
59,atlas,E]a?,Co,6,5,0,1.0,5.0,120,0.5640850743944711,0.7412195989702152,0.17713452457574408
251,atlas,F[EoG,DmC,7,1,2,1.0,5.0,120,0.4485513596842654,0.6251365048081512,0.1765851451238858
252,atlas,F[EoG,D\C,7,4,3,1.0,5.0,120,0.4485513596842654,0.6251365048081512,0.1765851451238858
396,atlas,FB}G_,DFc,7,6,3,1.0,10.0,120,0.35821376746136274,0.5338621636927396,0.1756483962313769
523,atlas,FlUk?,DlS,7,6,0,1.0,5.0,120,0.3963096154575702,0.5719295896887242,0.175619974231154
712,unit_disk,IAPKARYL?,GIUAfg,10,2,9,1.0,5.0,120,0.4266469862210389,0.6022127483775227,0.17556576215648378
177,atlas,FhoI?,DhO,7,5,4,1.0,10.0,120,0.3406509581368581,0.5157443594477861,0.175093401310928
715,unit_disk,I\}WO?Fz_,G\}WV[,10,7,8,1.0,5.0,120,0.5036822654177943,0.6787223536491547,0.1750400882313604
600,atlas,FR~k?,D^s,7,6,0,1.0,10.0,120,0.5310608426700782,0.7058580496123525,0.1747972069422743
711,unit_disk,I@`DrcpKg,GK|jJS,10,5,1,1.0,5.0,120,0.19473168755300133,0.36881459994729227,0.17408291239429094
203,atlas,Fpq?_,DKG,7,5,0,1.0,10.0,120,0.38982960377978315,0.5636989691932066,0.17386936541342346
283,atlas,FxSQ?,DyO,7,5,3,1.0,10.0,120,0.36008077311448394,0.5338621636927388,0.1737813905782548
143,atlas,FaOH_,D@o,7,0,1,1.0,5.0,120,0.5836546743254898,0.7573810758104078,0.17372640148491802
599,atlas,FR~g_,DV{,7,6,3,1.0,5.0,120,0.5491782537747266,0.7228052713359555,0.1736270175612289
269,atlas,FhDb?,Dk_,7,0,1,1.0,10.0,120,0.342117802113887,0.5157443594477862,0.1736265573338992
511,atlas,FhDjO,Dlg,7,0,1,1.0,10.0,120,0.2729773254490256,0.4464105615516232,0.1734332361025976
468,atlas,F?~wG,D?{,7,6,5,1.0,10.0,120,0.24924479652030768,0.4226017260094148,0.17335692948910714
280,atlas,Fewa?,DUO,7,6,1,1.0,10.0,120,0.33861575885162604,0.5114693133121094,0.1728535544604834
431,atlas,Fle_O,Dlg,7,6,4,1.0,10.0,120,0.2735811165700199,0.4464105615516232,0.1728294449816033
8,atlas,D?{,B?,5,0,4,1.0,10.0,120,0.4226017260094148,0.5952582389657382,0.17265651295632334
9,atlas,D?{,B?,5,1,4,1.0,10.0,120,0.4226017260094148,0.5952582389657382,0.17265651295632334
10,atlas,D?{,B?,5,2,4,1.0,10.0,120,0.4226017260094148,0.5952582389657382,0.17265651295632334
11,atlas,D?{,B?,5,3,4,1.0,10.0,120,0.4226017260094148,0.5952582389657382,0.17265651295632334
419,atlas,FhMk?,DjS,7,6,0,1.0,5.0,120,0.4515581909573429,0.6240979723390876,0.1725397813817447
681,unit_disk,HB?qa}K,FWYdw,9,0,8,1.0,10.0,120,0.45568494542939236,0.6278152105982975,0.17213026516890512
772,unit_disk,K_oSOhPab@A?,IeIPRESG?,12,2,10,1.0,5.0,120,0.4854951162575176,0.657491105377995,0.17199598912047742
152,atlas,FhCK?,Dh_,7,5,4,1.0,5.0,120,0.33645691572565023,0.5081218260186778,0.1716649102930276
153,atlas,FhCK?,DhC,7,6,0,1.0,5.0,120,0.33645691572565023,0.508121826018677,0.17166491029302672
532,atlas,Fn{c?,D~_,7,5,2,1.0,5.0,120,0.6628922724189267,0.8343983275726448,0.17150605515371808
533,atlas,Fn{c?,D~O,7,6,0,1.0,5.0,120,0.6628922724189267,0.8343983275726448,0.17150605515371808
106,atlas,EZSw,Cz,6,0,2,1.0,5.0,120,0.41735206723770385,0.5887582645292142,0.17140619729151035
774,unit_disk,KWYg_?zYDWVT,IWYgbQkmg,12,7,8,1.0,10.0,120,0.6308022404035039,0.8021332931064649,0.171331052702961
538,atlas,F^mH?,D\c,7,6,2,1.0,10.0,120,0.6278743790147271,0.7991646704340498,0.17129029141932273
665,unit_disk,GmCBCG,EgYO,8,4,3,1.0,5.0,120,0.4315108181889745,0.6027535565298839,0.17124273834090942
792,unit_disk,KGCYwEU_BEK@,I`MwHZEoG,12,9,0,1.0,5.0,120,0.24227053844581342,0.4132396516692227,0.1709691132234093
715,unit_disk,I\}WO?Fz_,G\}WV[,10,7,8,1.0,10.0,120,0.36407692836261535,0.5349944214358318,0.1709174930732164
60,atlas,EYWO,Cq,6,0,2,1.0,5.0,120,0.7984386004688108,0.969317712553737,0.17087911208492623
315,atlas,FhFE?,Dmo,7,4,3,1.0,5.0,120,0.4537052055859136,0.6240979723390876,0.170392766753174
557,atlas,Flfq?,D\w,7,6,1,1.0,5.0,120,0.6818360648593236,0.852082732703646,0.1702466678443224
639,unit_disk,GDmUkK,E^iG,8,1,6,1.0,10.0,120,0.648856399564848,0.8187459548333857,0.16988955526853777
662,unit_disk,GoTM?W,EqoO,8,3,4,1.0,10.0,120,0.37560080696222126,0.5453291188354694,0.16972831187324816
606,atlas,Fp~o_,Dvw,7,6,3,1.0,5.0,120,0.49291951738494877,0.6625381622652154,0.16961864488026668
110,atlas,E~|?,C~,6,5,1,1.0,5.0,120,0.6782978940237661,0.8478905370681411,0.16959264304437505
283,atlas,FxSQ?,DyO,7,5,3,1.0,5.0,120,0.6947583146536755,0.864329692688148,0.16957137803447242
237,atlas,FupA?,Ds?,7,5,1,1.0,10.0,120,0.2640337423969585,0.43313300735344096,0.16909926495648248
238,atlas,FupA?,Ds?,7,6,1,1.0,10.0,120,0.2640337423969585,0.43313300735344096,0.16909926495648248
391,atlas,Fr`s?,DWw,7,6,0,1.0,5.0,120,0.40700872069090105,0.5760749723277331,0.16906625163683203
390,atlas,Fr`s?,D^?,7,4,0,1.0,5.0,120,0.40700872069090105,0.5760749723277329,0.1690662516368318
672,unit_disk,HCPH_pK,FTOd_,9,0,3,1.0,5.0,120,0.6653653902179865,0.8342245597048463,0.16885916948685986
478,atlas,F^eG_,D[c,7,6,3,1.0,10.0,120,0.6118147716209648,0.7804965830877038,0.168681811466739
340,atlas,F~a@?,D{_,7,6,2,1.0,10.0,120,0.3652650511993693,0.5338621636927392,0.1685971124933699
558,atlas,Fxv_O,Dxw,7,6,4,1.0,5.0,120,0.6659655677321087,0.8343983275726441,0.1684327598405354
330,atlas,FhMK?,DjC,7,6,0,1.0,5.0,120,0.45712065652039463,0.625136504808151,0.16801584828775634
319,atlas,FhT@G,Dgc,7,0,1,1.0,5.0,120,0.3403237670711419,0.508121826018677,0.16779805894753502
42,atlas,EBe?,CS,6,1,3,1.0,5.0,120,0.5740302576603721,0.7412195989702163,0.1671893413098442
43,atlas,EBe?,CS,6,2,3,1.0,5.0,120,0.5740302576603721,0.7412195989702163,0.1671893413098442
470,atlas,F|e`?,Dt_,7,6,2,1.0,10.0,120,0.3671717683925566,0.5338621636927388,0.16669039530018215
311,atlas,FLg`G,DoC,7,1,2,1.0,10.0,120,0.3973172765370048,0.5636989691932075,0.16638169265620267
433,atlas,FhUgG,DhS,7,6,5,1.0,5.0,120,0.3567185973819685,0.5230901662679983,0.16637156888602983
568,atlas,F?\vg,DFw,7,0,6,1.0,10.0,120,0.28014397416830544,0.44641056155162345,0.166266587383318
220,atlas,Fh_gG,Dh_,7,6,5,1.0,10.0,120,0.34524395177783396,0.5114693133121094,0.16622536153427547
219,atlas,Fh_gG,DpC,7,3,2,1.0,10.0,120,0.34524395177783396,0.5114693133121093,0.16622536153427536
291,atlas,Fhoh?,Dx?,7,3,2,1.0,5.0,120,0.6900875374325377,0.8561218836120403,0.16603434617950263
292,atlas,Fhoh?,DeC,7,6,2,1.0,5.0,120,0.6900875374325377,0.8561218836120403,0.16603434617950263
469,atlas,F|ec?,DhO,7,6,0,1.0,10.0,120,0.3499527514038368,0.5157443594477861,0.16579160804394927
757,unit_disk,JOig?@An?b_,HOigAE{,11,7,10,1.0,10.0,120,0.2927291852125844,0.4582686883070472,0.1655395030944628
399,atlas,FhMh?,D`c,7,6,2,1.0,10.0,120,0.3461421368322966,0.5114693133121097,0.16532717647981304
702,unit_disk,I?T@IoB_G,GBPoKC,10,2,6,1.0,5.0,120,0.4351072312321421,0.6003954121232109,0.16528818089106878
382,atlas,FXSwO,DZG,7,0,2,1.0,10.0,120,0.36875439012957495,0.5338621636927392,0.16510777356316425
383,atlas,FXSwO,DXK,7,6,4,1.0,10.0,120,0.36875439012957495,0.533862163692739,0.16510777356316403
534,atlas,F_~wO,D_{,7,6,4,1.0,10.0,120,0.36878570827877694,0.5338621636927418,0.16507645541396482
372,atlas,FXSwG,DZC,7,0,2,1.0,5.0,120,0.4603110095204185,0.6251365048081512,0.16482549528773272
246,atlas,F\CoG,DXC,7,4,3,1.0,10.0,120,0.3509597573805449,0.5157443594477862,0.16478460206724127
245,atlas,F\CoG,DiC,7,1,2,1.0,10.0,120,0.3509597573805449,0.5157443594477858,0.16478460206724094
358,atlas,Fz`c?,D}?,7,4,0,1.0,10.0,120,0.252913754162767,0.4176147402927686,0.16470098613000161
359,atlas,Fz`c?,Dwo,7,6,0,1.0,10.0,120,0.252913754162767,0.4176147402927679,0.1647009861300009
260,atlas,FH?NW,D@{,7,3,2,1.0,10.0,120,0.3697739218271319,0.5338621636927412,0.16408824186560927
177,atlas,FhoI?,DhO,7,5,4,1.0,5.0,120,0.6659318359760954,0.8299891303728328,0.16405729439673744
123,atlas,FiO`?,DAO,7,3,1,1.0,10.0,120,0.2558866549140139,0.419723896311964,0.16383724139795008
124,atlas,FiO`?,DAO,7,4,1,1.0,10.0,120,0.2558866549140139,0.419723896311964,0.16383724139795008
122,atlas,FiO`?,DC_,7,0,1,1.0,10.0,120,0.2558866549140139,0.41972389631196383,0.16383724139794992
346,atlas,FzWa?,DiO,7,5,2,1.0,10.0,120,0.25889552873814814,0.42260172600941426,0.16370619727126612
347,atlas,FzWa?,DiO,7,6,1,1.0,10.0,120,0.25889552873814814,0.42260172600941426,0.16370619727126612
487,atlas,FO~oG,DO{,7,6,5,1.0,10.0,120,0.3703380661773853,0.5338621636927412,0.1635240975153559
98,atlas,Eju?,C|,6,5,0,1.0,5.0,120,0.4254964872957255,0.5887582645292148,0.16326177723348928
2,atlas,CF,A?,4,0,3,1.0,5.0,120,0.7941693240906964,0.9573791880348854,0.16320986394418902
3,atlas,CF,A?,4,1,3,1.0,5.0,120,0.7941693240906964,0.9573791880348854,0.16320986394418902
4,atlas,CF,A?,4,2,3,1.0,5.0,120,0.7941693240906964,0.9573791880348854,0.16320986394418902
66,atlas,EsCW,CJ,6,1,0,1.0,5.0,120,0.7953664681979246,0.9583610879354061,0.16299461973748153
67,atlas,EsCW,CJ,6,2,0,1.0,5.0,120,0.7953664681979246,0.9583610879354061,0.16299461973748153
77,atlas,EJwG,Cw,6,0,4,1.0,10.0,120,0.47612193610244746,0.6388697058755046,0.16274776977305716
78,atlas,EJwG,CJ,6,5,4,1.0,10.0,120,0.47612193610244746,0.6388697058755038,0.16274776977305638
224,atlas,FXAGg,DXC,7,4,5,1.0,5.0,120,0.6674028049763249,0.8299891303728326,0.16258632539650775
223,atlas,FXAGg,DDS,7,1,2,1.0,5.0,120,0.6674028049763249,0.8299891303728322,0.1625863253965073
320,atlas,FhDIO,DhG,7,0,1,1.0,5.0,120,0.6675234076882479,0.829989130372833,0.16246572268458503
509,atlas,Fxf__,D{w,7,6,3,1.0,10.0,120,0.5137051748955141,0.675975624079573,0.16227044918405886
735,unit_disk,JKcCs|D@GG_,HwzwgcP,11,2,1,1.0,5.0,120,0.2137939141396486,0.37601660581507285,0.16222269167542425
322,atlas,FSYK_,Dsg,7,1,4,1.0,10.0,120,0.37190556853603945,0.5338621636927385,0.16195659515669908
768,unit_disk,Ke??XJOd??ym,Ie?mco@vo,12,4,6,1.0,5.0,120,0.23483192969177097,0.3961768497459527,0.16134492005418172
616,atlas,F@\~g,DN{,7,0,6,1.0,5.0,120,0.5614721586871096,0.7228052713359555,0.16133311264884587
565,atlas,Fhfy?,DL{,7,6,1,1.0,10.0,120,0.5359322807791438,0.6971628964984208,0.161230615719277
158,atlas,FItA?,Ds_,7,0,4,1.0,5.0,120,0.623385077720124,0.7845556346290858,0.16117055690896187
484,atlas,F|e_O,D|g,7,6,4,1.0,5.0,120,0.4965634650341164,0.657630861274325,0.1610673962402086
783,unit_disk,KBa@`h?`PcOi,IWXs?hgDO,12,4,0,0.8620689655172413,10.0,120,0.6742346557094115,0.8352912561394045,0.16105660042999292
731,unit_disk,Jj|F{?FPg?_,Hj|F{?F,11,10,9,1.0,10.0,120,0.5894491956507006,0.7504529279209331,0.16100373227023246
158,atlas,FItA?,Ds_,7,0,4,1.0,10.0,120,0.26168304235634976,0.42260172600941454,0.16091868365306478
164,atlas,F?Bcw,D?w,7,3,6,1.0,10.0,120,0.27241177218982915,0.4331330073534417,0.16072123516361253
165,atlas,F?Bcw,D?w,7,4,6,1.0,10.0,120,0.27241177218982915,0.4331330073534417,0.16072123516361253
162,atlas,F?Bcw,D?k,7,1,5,1.0,10.0,120,0.27241177218982915,0.4331330073534408,0.16072123516361164
163,atlas,F?Bcw,D?k,7,2,5,1.0,10.0,120,0.27241177218982915,0.4331330073534408,0.16072123516361164
620,atlas,FB^bw,D^{,7,0,5,1.0,5.0,120,0.2858376124936882,0.44641227508365694,0.16057466258996872
374,atlas,F~_?g,DwK,7,4,0,1.0,10.0,120,0.6199927941775206,0.7804965830877041,0.16050378891018346
595,atlas,FlNw_,Dh{,7,6,3,1.0,10.0,120,0.536671923731667,0.697162896498421,0.16049097276675395
350,atlas,Fjt?O,DLC,7,5,1,1.0,10.0,120,0.35544017712304465,0.5157443594477863,0.16030418232474164
686,unit_disk,HwBBDOS,Fwpd_,9,3,8,0.8,5.0,120,0.6176265902709626,0.7778729026413623,0.16024631237039977
696,unit_disk,H~sevbY,F~~fo,9,5,2,1.0,10.0,120,0.5792038249085742,0.7394096103327481,0.16020578542417385
188,atlas,FbW`?,Ds_,7,0,1,1.0,5.0,120,0.6245959106986084,0.7845556346290858,0.15995972393047742
588,atlas,Fn}H?,D~c,7,6,2,1.0,5.0,120,0.5630950112495624,0.722805271335955,0.15971026008639255
770,unit_disk,KCoSSiIHPIcB,IPasQhTOW,12,1,4,1.0,10.0,120,0.5179835852101754,0.6776772010538061,0.15969361584363073
684,unit_disk,HQOQtAO,FQUc?,9,5,3,1.0,5.0,120,0.6973984290035908,0.8569999327725615,0.15960150376897064
482,atlas,Fxf`?,Ddo,7,6,2,1.0,10.0,120,0.6210420504366306,0.7804965830877043,0.15945453265107368
276,atlas,FxUA?,Dh_,7,6,1,1.0,10.0,120,0.35209919676008933,0.5114693133121094,0.1593701165520201
326,atlas,FHt@G,DkS,7,0,4,1.0,5.0,120,0.3640287862271933,0.5230901662679983,0.159061380040805
378,atlas,FlkG_,DlC,7,5,4,1.0,10.0,120,0.34540321868651436,0.5043028756125104,0.15889965692599606
379,atlas,FlkG_,DlC,7,6,3,1.0,10.0,120,0.34540321868651436,0.5043028756125104,0.15889965692599606
147,atlas,FEW`?,DY?,7,5,2,1.0,5.0,120,0.7897294818214113,0.9484362395875401,0.15870675776612875
148,atlas,FEW`?,DY?,7,6,2,1.0,5.0,120,0.7897294818214113,0.9484362395875401,0.15870675776612875
363,atlas,FXSx?,DBK,7,6,2,1.0,5.0,120,0.6974812859585283,0.8561218836120403,0.15864059765351202
362,atlas,FXSx?,DZ?,7,0,2,1.0,5.0,120,0.6974812859585283,0.8561218836120401,0.1586405976535118
236,atlas,FupA?,Ds_,7,2,0,1.0,10.0,120,0.2640337423969585,0.42260172600941454,0.15856798361245605
661,unit_disk,GoTM?W,E\_o,8,2,0,1.0,5.0,120,0.6889215196309371,0.8474778259918707,0.15855630636093365
137,atlas,FIo`?,DM?,7,5,2,1.0,5.0,120,0.7901071354985947,0.9484362395875405,0.15832910408894585
138,atlas,FIo`?,DM?,7,6,2,1.0,5.0,120,0.7901071354985947,0.9484362395875405,0.15832910408894585
648,unit_disk,GAE[HC,EDdG,8,1,3,1.0,10.0,120,0.3870900762578793,0.5453291188354698,0.15823904257759047
160,atlas,FItA?,DD?,7,5,1,1.0,10.0,120,0.26168304235634976,0.41972389631196383,0.15804085395561407
161,atlas,FItA?,DD?,7,6,1,1.0,10.0,120,0.26168304235634976,0.41972389631196383,0.15804085395561407
159,atlas,FItA?,DW?,7,2,1,1.0,10.0,120,0.26168304235634976,0.4197238963119634,0.15804085395561362
414,atlas,Fle`?,Dt_,7,6,2,1.0,5.0,120,0.7063456268951465,0.864329692688148,0.1579840657930015
414,atlas,Fle`?,Dt_,7,6,2,1.0,10.0,120,0.3759100619261152,0.5338621636927388,0.15795210176662355
26,atlas,E?Bw,C?,6,0,5,1.0,10.0,120,0.34357893773331694,0.5007341603942074,0.15715522266089044
27,atlas,E?Bw,C?,6,1,5,1.0,10.0,120,0.34357893773331694,0.5007341603942074,0.15715522266089044
28,atlas,E?Bw,C?,6,2,5,1.0,10.0,120,0.34357893773331694,0.5007341603942074,0.15715522266089044
29,atlas,E?Bw,C?,6,3,5,1.0,10.0,120,0.34357893773331694,0.5007341603942074,0.15715522266089044
30,atlas,E?Bw,C?,6,4,5,1.0,10.0,120,0.34357893773331694,0.5007341603942074,0.15715522266089044
185,atlas,FiG`G,DSc,7,0,1,1.0,10.0,120,0.3111557402603211,0.4681423821583372,0.1569866418980161
186,atlas,FiG`G,DIS,7,3,1,1.0,10.0,120,0.3111557402603211,0.46814238215833637,0.15698664189801526
648,unit_disk,GAE[HC,EDdG,8,1,3,1.0,5.0,120,0.6416417527856693,0.7984386004688105,0.15679684768314128
551,atlas,FjvG_,Dms,7,6,3,1.0,5.0,120,0.6776151529304453,0.8343983275726441,0.15678317464219882
233,atlas,FmpA?,Do?,7,2,1,1.0,10.0,120,0.26295364236526814,0.4197238963119633,0.15677025394669514
234,atlas,FmpA?,DS?,7,5,1,1.0,10.0,120,0.26295364236526814,0.4197238963119631,0.15677025394669497
235,atlas,FmpA?,DS?,7,6,1,1.0,10.0,120,0.26295364236526814,0.4197238963119631,0.15677025394669497
603,atlas,Fp~oO,Dp{,7,6,4,1.0,5.0,120,0.6954845611274499,0.8520827327036463,0.15659817157619638
52,atlas,EC{O,CF,6,5,3,1.0,5.0,120,0.6379133960883253,0.7941693240906964,0.1562559280023711
284,atlas,FxSQ?,DhG,7,6,1,1.0,10.0,120,0.36008077311448394,0.5157443594477867,0.1556635863333028
353,atlas,Fz`a?,DkO,7,6,1,1.0,10.0,120,0.36039341134901787,0.5157443594477861,0.1553509480987682
565,atlas,Fhfy?,DL{,7,6,1,1.0,5.0,120,0.6968103475308592,0.8520827327036459,0.15527238517278663
590,atlas,F~wWO,D~C,7,6,4,1.0,5.0,120,0.6795137977648014,0.8343983275726448,0.1548845298078434
646,unit_disk,GODKcC,ELOG,8,2,0,1.0,5.0,120,0.7112176623684248,0.8660824341769423,0.15486477180851754
444,atlas,F~Ha?,DyO,7,4,2,1.0,10.0,120,0.3790346335172695,0.5338621636927388,0.15482753017546924
445,atlas,F~Ha?,DyO,7,6,1,1.0,10.0,120,0.3790346335172695,0.5338621636927388,0.15482753017546924
621,atlas,FBX~o,D]{,7,0,6,1.0,5.0,120,0.5080741799870598,0.6625381622652154,0.1544639822781556
787,unit_disk,K?SfGBBH??O@,I@{EX_?_G,12,3,4,1.0,5.0,120,0.30463313844913026,0.4588286315330942,0.15419549308396396
